specimen_id,matrix,scenario,expected_grade,metadata_complete,terminology_valid,traceability_ok,monitoring_ok,documentation_ok,semantic_compatible,P_pre_severity,P_pre_code,P_cent1_severity,P_cent1_code,P_cent2_severity,P_cent2_code,P_post_severity,P_post_code,P_store_severity,P_store_code,P_warm_severity,P_warm_code,P_cold_severity,P_cold_code,P_fix_severity,P_fix_code,P_fixTime_severity,P_fixTime_code,G_gov,P_bio,RCS,score_based_grade,final_grade,grade_route,nearest_threshold,threshold_margin
solid_optimal_473,solid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.02018775634242753,P_store_optimal,0,P_warm_optimal,0.01668024575848452,P_cold_optimal,0.005641203735919496,P_fix_optimal,0.0238449964014946,P_fixTime_optimal,1,1.2813404731672104,98.7186595268328,Grade A,Grade A,Score-based certification,10,8.71865952683279
solid_optimal_474,solid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,P_store_optimal,0.0014805865070378899,P_warm_optimal,0.010883662342541251,P_cold_optimal,0.03531808941020996,P_fix_optimal,0,P_fixTime_optimal,1,0.8388775623926279,99.161122437607375,Grade A,Grade A,Score-based certification,10,9.161122437607371
solid_optimal_475,solid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.06357002663250855,P_store_optimal,0.05825074920459969,P_warm_optimal,0.023793783455820696,P_cold_optimal,0.06221945868822339,P_fix_optimal,0.03276035681225835,P_fixTime_optimal,1,4.593162732566656,95.40683726743335,Grade A,Grade A,Score-based certification,10,5.406837267433344
solid_optimal_476,solid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.02920608915283923,P_store_optimal,0.0477760811307049,P_warm_optimal,0.03737360086991902,P_cold_optimal,0.06653342893434706,P_fix_optimal,0.0316422171437018,P_fixTime_optimal,1,4.197679164197428,95.80232083580258,Grade A,Grade A,Score-based certification,10,5.802320835802572
solid_optimal_477,solid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.055090336054848026,P_store_optimal,0.05284926284070399,P_warm_optimal,0.04900185278278808,P_cold_optimal,0.03056698581857143,P_fix_optimal,0.047625139838028144,P_fixTime_optimal,1,4.783640515449156,95.21635948455085,Grade A,Grade A,Score-based certification,10,5.216359484550844
solid_optimal_478,solid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.07003655178709368,P_store_optimal,0.04228605077240531,P_warm_optimal,0.05465892235611212,P_cold_optimal,0.0777414904186832,P_fix_optimal,0.07800435452341187,P_fixTime_optimal,1,6.200382051767826,93.79961794823217,Grade A,Grade A,Score-based certification,10,3.799617948232174
solid_optimal_479,solid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.08364905128266091,P_store_optimal,0.07543749968659016,P_warm_optimal,0.05746353296254071,P_cold_optimal,0.060466472917774294,P_fix_optimal,0.0706027721784051,P_fixTime_optimal,1,6.8963141228029015,93.1036858771971,Grade A,Grade A,Score-based certification,10,3.1036858771970985
solid_optimal_480,solid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.05747694468666445,P_store_optimal,0.062066955884785155,P_warm_optimal,0.06527950946435587,P_cold_optimal,0.05552413024274117,P_fix_optimal,0.03876325541030552,P_fixTime_optimal,1,5.65394286587572,94.34605713412428,Grade A,Grade A,Score-based certification,10,4.34605713412428
solid_optimal_481,solid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.052077711229537554,P_store_optimal,0.045234134431087356,P_warm_optimal,0.07394748412241114,P_cold_optimal,0.037513387818540404,P_fix_optimal,0.041405367502624066,P_fixTime_optimal,1,5.1515142996111125,94.84848570038889,Grade A,Grade A,Score-based certification,10,4.8484857003888875
solid_optimal_482,solid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.04168529707338206,P_store_optimal,0.04793671752862004,P_warm_optimal,0.03526024097092437,P_cold_optimal,0.046435898186635606,P_fix_optimal,0.046356585803701486,P_fixTime_optimal,1,4.328873607462905,95.67112639253709,Grade A,Grade A,Score-based certification,10,5.671126392537095
solid_optimal_483,solid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.02885472698033608,P_store_optimal,0.006713067602951376,P_warm_optimal,0.024119014988927732,P_cold_optimal,0.01502976364726204,P_fix_optimal,0.0185126875518779,P_fixTime_optimal,1,1.7993231752485075,98.2006768247515,Grade A,Grade A,Score-based certification,10,8.200676824751493
solid_optimal_484,solid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.05929702799203191,P_store_optimal,0.054019263421620244,P_warm_optimal,0.054919448263090476,P_cold_optimal,0.05829189918706992,P_fix_optimal,0.05718869405273077,P_fixTime_optimal,1,5.631075580858911,94.3689244191411,Grade A,Grade A,Score-based certification,10,4.368924419141089
solid_optimal_485,solid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.022718368904978376,P_store_optimal,0.0739150370485222,P_warm_optimal,0.03345186512212597,P_cold_optimal,0.039009366526664785,P_fix_optimal,0.0724656880866861,P_fixTime_optimal,1,5.059402347474574,94.94059765252543,Grade A,Grade A,Score-based certification,10,4.940597652525426
solid_optimal_486,solid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.06770194945816965,P_store_optimal,0.053529846807851625,P_warm_optimal,0.05838081814801162,P_cold_optimal,0.06783810038604163,P_fix_optimal,0.07314766135102803,P_fixTime_optimal,1,6.293820598580311,93.70617940141969,Grade A,Grade A,Score-based certification,10,3.706179401419689
solid_optimal_487,solid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.04011851328686824,P_store_optimal,0.053784904871526436,P_warm_optimal,0.032631512541596505,P_cold_optimal,0.023281155009235676,P_fix_optimal,0.024322648539957532,P_fixTime_optimal,1,3.597858430568783,96.40214156943122,Grade A,Grade A,Score-based certification,10,6.402141569431217
solid_optimal_488,solid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.05370914367582921,P_store_optimal,0.030463625741942592,P_warm_optimal,0.07908729048661776,P_cold_optimal,0.028705975806401086,P_fix_optimal,0.03410265171132158,P_fixTime_optimal,1,4.657052732173895,95.3429472678261,Grade A,Grade A,Score-based certification,10,5.342947267826105
solid_optimal_489,solid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.04854962726059094,P_store_optimal,0.030173116599106542,P_warm_optimal,0.032570731276816096,P_cold_optimal,0.038863435956665915,P_fix_optimal,0.04346063246580133,P_fixTime_optimal,1,3.7490047944729454,96.25099520552706,Grade A,Grade A,Score-based certification,10,6.250995205527055
solid_optimal_490,solid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.011032552959325235,P_store_optimal,0.04326310884722957,P_warm_optimal,0.0013046942106754236,P_cold_optimal,0.03474200795170812,P_fix_optimal,0.02359454215864574,P_fixTime_optimal,1,2.2727043332860397,97.72729566671396,Grade A,Grade A,Score-based certification,10,7.72729566671396
solid_optimal_491,solid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.048037773014103065,P_store_optimal,0.035034635655814036,P_warm_optimal,0.050889612597645885,P_cold_optimal,0.041463798337611935,P_fix_optimal,0.052166812851963465,P_fixTime_optimal,1,4.533966033651492,95.4660339663485,Grade A,Grade A,Score-based certification,10,5.466033966348508
solid_optimal_492,solid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.06076704170563682,P_store_optimal,0.038044366362168895,P_warm_optimal,0.031078686693350024,P_cold_optimal,0.03685204422298238,P_fix_optimal,0.03277721706981958,P_fixTime_optimal,1,3.8479069567136523,96.15209304328634,Grade A,Grade A,Score-based certification,10,6.152093043286348
solid_optimal_493,solid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.06705190951611323,P_store_optimal,0.02860589819130978,P_warm_optimal,0.05143017909949377,P_cold_optimal,0.052731156007813716,P_fix_optimal,0.031522374373419364,P_fixTime_optimal,1,4.42809540259738,95.57190459740262,Grade A,Grade A,Score-based certification,10,5.57190459740262
solid_optimal_494,solid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.041296368472475614,P_store_optimal,0.0600713289795117,P_warm_optimal,0.05122381270240359,P_cold_optimal,0.07932708159644485,P_fix_optimal,0.05598767972924986,P_fixTime_optimal,1,5.711483887666686,94.28851611233331,Grade A,Grade A,Score-based certification,10,4.288516112333314
solid_optimal_495,solid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.033721328569578414,P_store_optimal,0.0739957825629502,P_warm_optimal,0.03361522611268301,P_cold_optimal,0.036878298942296384,P_fix_optimal,0.049486108445033324,P_fixTime_optimal,1,4.738991798469619,95.26100820153039,Grade A,Grade A,Score-based certification,10,5.261008201530381
solid_optimal_496,solid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.051045356226173594,P_store_optimal,0.0751426979560254,P_warm_optimal,0.0777876398008928,P_cold_optimal,0.04573989078184714,P_fix_optimal,0.06590747103511564,P_fixTime_optimal,1,6.593186569745579,93.40681343025442,Grade A,Grade A,Score-based certification,10,3.406813430254421
solid_optimal_497,solid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.0840386242340403,P_store_optimal,0.08887750661382562,P_warm_optimal,0.05918974739606715,P_cold_optimal,0.0572203199377402,P_fix_optimal,0.06415818752028982,P_fixTime_optimal,1,7.103729263229823,92.89627073677018,Grade A,Grade A,Score-based certification,10,2.8962707367701768
solid_optimal_498,solid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.046643042400465226,P_store_optimal,0.026515955100166504,P_warm_optimal,0.04457739418183657,P_cold_optimal,0.05526286125515141,P_fix_optimal,0.07961014232176601,P_fixTime_optimal,1,4.898125133319646,95.10187486668035,Grade A,Grade A,Score-based certification,10,5.101874866680354
solid_optimal_499,solid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.07512837383628354,P_store_optimal,0.07258953406028637,P_warm_optimal,0.08772722119273461,P_cold_optimal,0.08029970780668633,P_fix_optimal,0.06734051853389138,P_fixTime_optimal,1,7.6861504766479,92.3138495233521,Grade A,Grade A,Score-based certification,10,2.3138495233520997
solid_optimal_500,solid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.07973485207078772,P_store_optimal,0.03604016522359915,P_warm_optimal,0.06636689647878968,P_cold_optimal,0.0566681236745587,P_fix_optimal,0.04209802083947009,P_fixTime_optimal,1,5.448181595529318,94.55181840447068,Grade A,Grade A,Score-based certification,10,4.551818404470682
solid_mild_suboptimal_1,solid,mild_suboptimal,Grade B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.1774650560066423,P_store_mild_suboptimal,0.16734434786429794,P_warm_mild_suboptimal,0.1138518152181982,P_cold_mild_suboptimal,0.1582859669365339,P_fix_mild_suboptimal,0.15506864030712675,P_fixTime_mild_suboptimal,1,15.167542227352582,84.83245777264742,Grade B,Grade B,Score-based certification,20,4.832457772647418
solid_mild_suboptimal_2,solid,mild_suboptimal,Grade B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.18865825635535213,P_store_mild_suboptimal,0.14659013319025344,P_warm_mild_suboptimal,0.1521625334874721,P_cold_mild_suboptimal,0.183689427584971,P_fix_mild_suboptimal,0.16591855255805318,P_fixTime_mild_suboptimal,1,16.37240297720905,83.62759702279095,Grade B,Grade B,Score-based certification,20,3.627597022790951
solid_mild_suboptimal_3,solid,mild_suboptimal,Grade B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.15357859363380627,P_store_mild_suboptimal,0.16009342760131903,P_warm_mild_suboptimal,0.14346699413062694,P_cold_mild_suboptimal,0.13635071258393394,P_fix_mild_suboptimal,0.16537135977735726,P_fixTime_mild_suboptimal,1,15.245377332111898,84.7546226678881,Grade B,Grade B,Score-based certification,20,4.754622667888102
solid_mild_suboptimal_4,solid,mild_suboptimal,Grade B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.11771186337614822,P_store_mild_suboptimal,0.17437512893158175,P_warm_mild_suboptimal,0.1334701423033124,P_cold_mild_suboptimal,0.14020532324686766,P_fix_mild_suboptimal,0.14405804678356465,P_fixTime_mild_suboptimal,1,14.446050515888883,85.553949484111115,Grade B,Grade B,Score-based certification,10,4.446050515888883
solid_mild_suboptimal_5,solid,mild_suboptimal,Grade B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.16534787199215423,P_store_mild_suboptimal,0.16624192964121431,P_warm_mild_suboptimal,0.16642463001946575,P_cold_mild_suboptimal,0.16892405897278462,P_fix_mild_suboptimal,0.15128221027532843,P_fixTime_mild_suboptimal,1,16.356387161497654,83.64361283850235,Grade B,Grade B,Score-based certification,20,3.643612838502346
solid_mild_suboptimal_6,solid,mild_suboptimal,Grade B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.1530956568355167,P_store_mild_suboptimal,0.15198960619801058,P_warm_mild_suboptimal,0.14890394637670096,P_cold_mild_suboptimal,0.13786636378761624,P_fix_mild_suboptimal,0.18006419099377513,P_fixTime_mild_suboptimal,1,15.488052943590287,84.51194705640971,Grade B,Grade B,Score-based certification,20,4.5119470564097135
solid_mild_suboptimal_7,solid,mild_suboptimal,Grade B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.16660877676023625,P_store_mild_suboptimal,0.1673561489143524,P_warm_mild_suboptimal,0.18794329655760117,P_cold_mild_suboptimal,0.17389401942143137,P_fix_mild_suboptimal,0.15818238521579964,P_fixTime_mild_suboptimal,1,17.153675783839848,82.84632421616016,Grade B,Grade B,Score-based certification,20,2.846324216160152
solid_mild_suboptimal_8,solid,mild_suboptimal,Grade B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.2162565638832104,P_store_mild_suboptimal,0.20248217168671923,P_warm_mild_suboptimal,0.18462437927268582,P_cold_mild_suboptimal,0.17441588841166822,P_fix_mild_suboptimal,0.1867158097948206,P_fixTime_mild_suboptimal,1,19.272066754304717,80.72793324569528,Grade B,Grade B,Score-based certification,20,0.727933245695283
solid_mild_suboptimal_9,solid,mild_suboptimal,Grade B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.16730873097208343,P_store_mild_suboptimal,0.1468777534643607,P_warm_mild_suboptimal,0.1118749358939964,P_cold_mild_suboptimal,0.1253154936308282,P_fix_mild_suboptimal,0.15346945878012005,P_fixTime_mild_suboptimal,1,13.927569778605005,86.072430221395,Grade B,Grade B,Score-based certification,10,3.9275697786050046
solid_mild_suboptimal_10,solid,mild_suboptimal,Grade B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.18221739924063743,P_store_mild_suboptimal,0.1221228544541195,P_warm_mild_suboptimal,0.19811037643929927,P_cold_mild_suboptimal,0.18681356078289857,P_fix_mild_suboptimal,0.17016776831123526,P_fixTime_mild_suboptimal,1,16.944650538913212,83.05534946108679,Grade B,Grade B,Score-based certification,20,3.055349461086788
solid_mild_suboptimal_11,solid,mild_suboptimal,Grade B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.16046504499330305,P_store_mild_suboptimal,0.11598016376243396,P_warm_mild_suboptimal,0.118013168827929,P_cold_mild_suboptimal,0.14604539286148832,P_fix_mild_suboptimal,0.1246373134371169,P_fixTime_mild_suboptimal,1,12.940236151323283,87.05976384867671,Grade B,Grade B,Score-based certification,10,2.9402361513232833
solid_mild_suboptimal_12,solid,mild_suboptimal,Grade B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.16699068216294025,P_store_mild_suboptimal,0.11726117154880181,P_warm_mild_suboptimal,0.12925100638351789,P_cold_mild_suboptimal,0.1436766921067255,P_fix_mild_suboptimal,0.13367627580702854,P_fixTime_mild_suboptimal,1,13.49634057849355,86.50365942150646,Grade B,Grade B,Score-based certification,10,3.49634057849355
solid_mild_suboptimal_13,solid,mild_suboptimal,Grade B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.12426457380966834,P_store_mild_suboptimal,0.10371660731590307,P_warm_mild_suboptimal,0.09287785665471254,P_cold_mild_suboptimal,0.10665896628369771,P_fix_mild_suboptimal,0.10634404027736458,P_fixTime_mild_suboptimal,1,10.505595506213172,89.49440449378683,Grade B,Grade B,Score-based certification,10,0.5055955062131723
solid_mild_suboptimal_14,solid,mild_suboptimal,Grade B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.11266284636163514,P_store_mild_suboptimal,0.10886897182955244,P_warm_mild_suboptimal,0.1352455972966075,P_cold_mild_suboptimal,0.1329426476617879,P_fix_mild_suboptimal,0.1319976425236852,P_fixTime_mild_suboptimal,1,12.426899488979048,87.57310051102095,Grade B,Grade B,Score-based certification,10,2.426899488979048
solid_mild_suboptimal_15,solid,mild_suboptimal,Grade B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.14211612741877194,P_store_mild_suboptimal,0.15992492078957776,P_warm_mild_suboptimal,0.18036869997773458,P_cold_mild_suboptimal,0.17434647696740127,P_fix_mild_suboptimal,0.14721084917814894,P_fixTime_mild_suboptimal,1,16.198496568538385,83.80150343146161,Grade B,Grade B,Score-based certification,20,3.801503431461615
solid_mild_suboptimal_16,solid,mild_suboptimal,Grade B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.11533807383223402,P_store_mild_suboptimal,0.08732089705561354,P_warm_mild_suboptimal,0.09791430078571307,P_cold_mild_suboptimal,0.09625585730164174,P_fix_mild_suboptimal,0.08914406178857298,P_fixTime_mild_suboptimal,1,9.58767014881276,90.41232985118724,Grade A,Grade A,Score-based certification,10,0.4123298511872395
solid_mild_suboptimal_17,solid,mild_suboptimal,Grade B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.17442008699991804,P_store_mild_suboptimal,0.17002709219706422,P_warm_mild_suboptimal,0.18254425125033988,P_cold_mild_suboptimal,0.1454878709114546,P_fix_mild_suboptimal,0.17431354387142434,P_fixTime_mild_suboptimal,1,17.09917383228418,82.90082616771582,Grade B,Grade B,Score-based certification,20,2.9008261677158202
solid_mild_suboptimal_18,solid,mild_suboptimal,Grade B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.19697554429390637,P_store_mild_suboptimal,0.19090292904006034,P_warm_mild_suboptimal,0.16515633569362537,P_cold_mild_suboptimal,0.16109397951868537,P_fix_mild_suboptimal,0.13142397510857776,P_fixTime_mild_suboptimal,1,16.901003977702572,83.09899602229743,Grade B,Grade B,Score-based certification,20,3.0989960222974275
solid_mild_suboptimal_19,solid,mild_suboptimal,Grade B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.1479639680239286,P_store_mild_suboptimal,0.1557763853175301,P_warm_mild_suboptimal,0.17878856027432444,P_cold_mild_suboptimal,0.15748909531468197,P_fix_mild_suboptimal,0.16018723642589408,P_fixTime_mild_suboptimal,1,16.149664318393402,83.8503356816066,Grade B,Grade B,Score-based certification,20,3.850335681606598
solid_mild_suboptimal_20,solid,mild_suboptimal,Grade B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.14170787170062257,P_store_mild_suboptimal,0.12253266507728733,P_warm_mild_suboptimal,0.09119436753834081,P_cold_mild_suboptimal,0.15117413789816606,P_fix_mild_suboptimal,0.114657171015841,P_fixTime_mild_suboptimal,1,12.029549379689351,87.97045062031064,Grade B,Grade B,Score-based certification,10,2.0295493796893513
solid_mild_suboptimal_21,solid,mild_suboptimal,Grade B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.1555565486746571,P_store_mild_suboptimal,0.14245984519557572,P_warm_mild_suboptimal,0.16899901398712952,P_cold_mild_suboptimal,0.16158137632762187,P_fix_mild_suboptimal,0.1677849957532785,P_fixTime_mild_suboptimal,1,15.899240269667384,84.10075973033261,Grade B,Grade B,Score-based certification,20,4.100759730332616
solid_mild_suboptimal_22,solid,mild_suboptimal,Grade B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.13717252810121397,P_store_mild_suboptimal,0.13689873166348876,P_warm_mild_suboptimal,0.1450584991088916,P_cold_mild_suboptimal,0.1293114427712782,P_fix_mild_suboptimal,0.11404036838587676,P_fixTime_mild_suboptimal,1,13.326997700114426,86.67300229988558,Grade B,Grade B,Score-based certification,10,3.3269977001144255
solid_mild_suboptimal_23,solid,mild_suboptimal,Grade B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.15113343138646945,P_store_mild_suboptimal,0.09551277031246319,P_warm_mild_suboptimal,0.09997466099457981,P_cold_mild_suboptimal,0.06449235659735342,P_fix_mild_suboptimal,0.11419490885744812,P_fixTime_mild_suboptimal,1,10.40547077958238,89.59452922041763,Grade B,Grade B,Score-based certification,10,0.4054707795823802
solid_mild_suboptimal_24,solid,mild_suboptimal,Grade B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.14876645617217732,P_store_mild_suboptimal,0.14380526447851813,P_warm_mild_suboptimal,0.12346130702780371,P_cold_mild_suboptimal,0.11871164681294462,P_fix_mild_suboptimal,0.12420826749349216,P_fixTime_mild_suboptimal,1,13.178001182304717,86.82199881769529,Grade B,Grade B,Score-based certification,10,3.178001182304717
solid_mild_suboptimal_25,solid,mild_suboptimal,Grade B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.14668092792325982,P_store_mild_suboptimal,0.16486440879021666,P_warm_mild_suboptimal,0.16816834023490468,P_cold_mild_suboptimal,0.1699522387230659,P_fix_mild_suboptimal,0.13956361531984,P_fixTime_mild_suboptimal,1,15.866588531719719,84.13341146828029,Grade B,Grade B,Score-based certification,20,4.133411468280281
solid_mild_suboptimal_26,solid,mild_suboptimal,Grade B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.145436813101393,P_store_mild_suboptimal,0.11264307441592927,P_warm_mild_suboptimal,0.15903226458315964,P_cold_mild_suboptimal,0.13967136854700668,P_fix_mild_suboptimal,0.15742088686160025,P_fixTime_mild_suboptimal,1,14.216923936935222,85.78307606306478,Grade B,Grade B,Score-based certification,10,4.216923936935222
solid_mild_suboptimal_27,solid,mild_suboptimal,Grade B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.17532181680133874,P_store_mild_suboptimal,0.1533603773812934,P_warm_mild_suboptimal,0.18553572793909842,P_cold_mild_suboptimal,0.1479780856029132,P_fix_mild_suboptimal,0.17739192378999752,P_fixTime_mild_suboptimal,1,16.869739644873526,83.13026035512647,Grade B,Grade B,Score-based certification,20,3.130260355126474
solid_mild_suboptimal_28,solid,mild_suboptimal,Grade B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.16345332525015624,P_store_mild_suboptimal,0.16464826872335972,P_warm_mild_suboptimal,0.15921277977790407,P_cold_mild_suboptimal,0.11736805543450782,P_fix_mild_suboptimal,0.16630791968289496,P_fixTime_mild_suboptimal,1,15.635005316459456,84.36499468354054,Grade B,Grade B,Score-based certification,20,4.364994683540544
solid_mild_suboptimal_29,solid,mild_suboptimal,Grade B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.1366735089475823,P_store_mild_suboptimal,0.14455283577698186,P_warm_mild_suboptimal,0.1439683846298917,P_cold_mild_suboptimal,0.16540346617109197,P_fix_mild_suboptimal,0.15676565730928527,P_fixTime_mild_suboptimal,1,14.879498283137659,85.12050171686234,Grade B,Grade B,Score-based certification,10,4.879498283137659
solid_mild_suboptimal_30,solid,mild_suboptimal,Grade B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.12588258360437493,P_store_mild_suboptimal,0.1536921462503742,P_warm_mild_suboptimal,0.12872451063547502,P_cold_mild_suboptimal,0.13187861765399012,P_fix_mild_suboptimal,0.14452599473360878,P_fixTime_mild_suboptimal,1,13.817354335693881,86.18264566430612,Grade B,Grade B,Score-based certification,10,3.8173543356938815
solid_mild_suboptimal_31,solid,mild_suboptimal,Grade B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.1210101808844616,P_store_mild_suboptimal,0.1751458688567913,P_warm_mild_suboptimal,0.14264341427244345,P_cold_mild_suboptimal,0.17701264021871033,P_fix_mild_suboptimal,0.1410010269829343,P_fixTime_mild_suboptimal,1,15.235094934437134,84.76490506556287,Grade B,Grade B,Score-based certification,20,4.764905065562866
